




============================================================================
Função: Griewangk
============================================================================
parameter;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
meanNFE;100100;100100;100100;100100;100100;100100;100100;100100;100100;100100;
meanFX;0,27393196097039013;0,07642425357362875;2,636091659744513;0,08717095977598668;0,09657272089256866;75,15830287407758;28,144800904659416;28,335811939193075;27,64060833195682;24,401548197866177;
medianFX;0,22659898331604822;0,06579944646484492;0,1609456561721856;0,0787670848076264;0,08709578815963037;76,36434602028052;29,14101096203151;29,698575299289395;28,816036579641683;23,502439644076905;
sdFX;0,2227324216918616;0,064774366217496;15,519619931422184;0,06592197064509356;0,05418687285515619;16,989140952407563;4,736627299634719;4,612009209976765;4,5768940350126535;4,518125534788733;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
30000;909,3118191954418;746,2357243172796;1088,493781106334;763,1700025691476;724,4165934077085;2261,193161014834;1075,2938530151537;1180,161416745134;1090,0686702621804;1305,2641502150673;
35000;902,8191413244137;690,876900727364;1017,4757954726016;720,2997014514265;680,2384073884795;2244,118764776726;1053,7204846355698;1137,0193935981226;1063,8322311575623;1292,8585099403683;
40000;902,8191413244137;649,6889948778237;1013,6715478433146;691,534867808843;632,7410971462635;2232,3240978411914;1048,9094181540304;1102,7939653538767;1051,0183534281252;1283,5145688699881;
45000;901,4689726236859;626,1167572497178;1008,6450592447096;642,969627570088;602,041012000988;2219,2557276813363;1015,5994642183254;1069,1697796971946;1025,9537939328395;1270,395183559292;
50000;901,4689726236859;612,3893215933301;1008,5322463385734;613,4397055134586;578,2776672279531;2216,8821869970857;1000,4193460942857;1043,3672316127597;1016,2164270811551;1252,7889678014024;
55000;901,4689726236859;591,7214617107827;1008,5322463385734;600,8825464844649;548,7761839480354;2202,9528295840155;991,9320172028074;1031,6776837114153;995,7140447480044;1251,2856365955988;
60000;901,4689726236859;574,8726219287536;1008,5322463385734;580,0522319302352;533,4386203140505;2199,393439889931;987,2283498737819;1023,1123320262143;987,4268673003917;1229,078046045471;
65000;899,8577093862492;548,1235976127583;997,1788709101629;567,7757344804702;518,1868444625302;2190,2913924856557;981,4194167413265;1011,9954985758134;974,5667725285323;1222,3789103095162;
70000;857,8754581241301;537,4579928272871;996,9004617630328;561,6657320549732;501,4905959017757;2186,129118875432;975,5414656305481;990,3095007835918;971,4650543476789;1197,593690815041;
75000;857,7166326060018;512,3250290435958;996,9003489907811;536,4253256824697;483,061973418631;2181,2787491835907;970,1244959074535;983,2977514158443;969,0118223510472;1194,545455975812;
80000;855,2979441384254;505,4711495471335;990,3293374057606;525,3379703097269;466,5099418547181;2181,2787491835907;966,9530728074387;980,2556837869706;963,7379912313958;1180,8324809813428;
85000;855,2979441384254;498,122539663674;986,3349897750292;511,9106570291845;452,94387091072593;2181,2787491835907;963,2853736253389;971,5136654556024;953,4905360944274;1173,6432021616433;
90000;852,0093981285434;489,4364119179857;980,8779391194015;491,4273090662061;445,4425446497056;2167,537872101373;957,0461673041012;947,9645003972544;948,7566667007461;1171,3081011895385;
95000;852,0093981285434;483,25252446257264;980,1424074378499;479,5626442369065;439,1216503087147;2167,537872101373;955,4953540673748;939,8920983771565;947,3320632868396;1162,7372058701453;
100000;852,0093981285434;475,7446215653164;971,4147595615335;473,56484417252307;425,37818667605643;2167,537872101373;947,1435126060911;938,0475213753828;947,3320632868396;1162,7372058701453;

==========================================================
===> Melhores f(x) para cada execução:
execucao;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
1;720,7620386949116;171,9945263186023;905,5860222170891;424,6611134762252;370,4922761176422;2105,2595165626217;845,098887064385;730,1121793438851;897,7412039657638;1124,0755639714403;
2;622,016952100153;505,7870660193212;741,5863876049352;288,0672571823761;214,02938324301476;2455,8034324428922;983,3534397224917;1114,9161416741485;756,9874092312339;1221,2472957024274;
3;543,2765889713123;549,6861756238527;1041,7480395422472;363,794774257633;821,3046193370756;1887,7293770893884;1166,879758579004;972,0593849998622;1014,8841764675858;1356,102434887062;
4;1032,9758324833738;528,9479456433737;1024,94749055382;625,5729849250297;167,233541102225;2113,9184133916683;1077,0710554079824;958,9107870372309;860,5930440363463;1252,3695091641393;
5;800,2040205244866;624,0122352648782;591,4452345527206;371,78601597320267;425,9169849196155;2089,564195746794;844,3262073417754;803,9786770896071;863,8830776490577;1013,3025698076617;
6;1405,9901016277354;716,0960886376379;876,2512248458102;593,8745347200015;728,8989150772354;2366,7968361768717;883,8423636192206;1099,8534090710632;874,0861485263949;1142,4418692597537;
7;994,4620479381847;659,0183842358028;866,1478214293566;424,1310302743195;791,9650783380539;2172,843648859006;869,365413008356;988,5479377396296;1152,5815233240655;956,4106314211394;
8;354,7871447776797;552,0998942276415;1435,6554588894296;487,660717318764;357,1556408039446;2024,403875370841;895,6220354057514;724,9196401472182;1017,1501357392694;1209,2507922351333;
9;710,079885698588;506,5218521089255;1236,4100724088044;506,6040965596985;236,74627558409793;2257,4125164477573;671,8030761267837;853,4052222592709;933,1764118466385;1200,965636653772;
10;625,7430960542579;221,64920449181682;825,6305175635093;743,3826423984187;284,11095666648316;2181,8395468152794;1055,533217986439;1010,2371781368238;1053,2294752441162;1274,582368424934;
11;862,417753364733;303,0920804946427;1124,3595909491637;462,3346378950878;459,8734507135605;2408,3655410805163;1036,7889525305645;685,1062200227007;954,3681947146138;1302,4318827882648;
12;1125,5912029856154;797,4182723567237;309,9249256602402;744,1035741866203;599,3786927606116;2232,293096971708;1031,6094505375177;864,5888766673602;997,0999879467322;1129,2939479124134;
13;850,2538052796726;226,84735447486491;1074,7125836585615;593,7192558993333;221,43667624174805;2057,0994840842955;900,1875631307712;960,8072848520828;804,6168169936727;1048,4393274857312;
14;1210,7063099195748;603,136201798704;1007,6289197796359;744,07388528506;840,716531552931;2082,8359607461357;889,0683101604268;891,8441445322424;851,0516072094738;1198,8889499964362;
15;1194,012154119173;149,67457705953757;1142,3176144503204;261,03525274863387;641,8222880632998;2263,785344246312;887,2467768590259;906,7520976773076;1027,5191903044579;998,6583205427987;
16;802,421555506623;475,7045876582688;963,7865726200171;628,6376411878682;784,4902161779264;2134,587331645207;994,3318868296915;1170,0550087016773;843,0306029019466;1170,380086700682;
17;1302,9178451572743;284,2104671799889;1083,3032873946313;434,03516238972315;682,4455726559427;2351,9972581009897;1048,8570205896212;959,9475063669875;1044,6309094282;1364,0198623797942;
18;771,6771782002793;279,06695740636906;674,9213411348887;343,9678536285287;426,22363988026336;2337,0222380208575;974,1427109464757;884,3182368290395;1027,538025746011;1258,0276168226724;
19;683,4161466157361;693,1820793133184;1113,1115125260017;499,5718227059042;153,07556139478856;2058,3417118984917;643,1561793692199;1025,7891028394993;1115,1662236189031;1104,3766608094666;
20;986,5425077707473;658,9059019203801;959,3445568980133;739,8623858023416;340,2627775751316;1967,5271946525613;1000,7622013280261;911,603704991498;896,3336832900504;957,3270019302586;
21;743,67449623435;512,786879438574;827,9249252766181;391,45461652906215;273,97510265455867;2054,631588298327;873,685429880763;1085,9110511818321;996,0528920858574;1011,9758256286086;
22;836,5108473855585;372,16785388637027;486,97802551086306;387,1259068743261;234,4671866996532;2036,6554883745703;1019,8422466342668;896,1267889349137;902,8605446293659;1077,0709828787008;
23;786,4918727622876;459,8504718757722;943,0433055348244;625,4424789779932;34,93712370088724;2065,090955814845;1010,4033792867795;822,6591454647355;1019,8233614326541;1393,7431206004594;
24;1319,5622038203956;625,1115177551033;998,786513730744;633,2888852456826;371,4898717990536;2101,007569882073;814,692775287122;924,1247040323765;814,605723238385;1089,0619435038661;
25;1323,7945324771244;157,18811223133252;1418,9407456660088;234,3609225746186;451,9977709665636;2370,2586979264133;1074,3629825913536;1086,8683426616994;968,1460969235745;1154,327052748361;
26;674,704625283398;510,05516217758395;2199,3832106049676;255,83041568614817;305,68709058094873;2350,0365233713655;934,8263618959859;861,5503124511779;897,8712153071747;1220,377942222845;
27;851,5014929378076;845,9111577933822;1074,0407636221858;436,5611445386553;276,5430264206566;2259,784037436518;1023,6371482183845;1067,4442252890003;875,5165751569598;922,1875560525573;
28;1062,4054053636619;610,6679954973438;1243,2108342557121;421,32283476678595;541,6989660956833;2070,356780568675;1063,1514867163696;969,5823908833777;1039,7578581994094;1083,487512638555;
29;858,1309601232283;424,0243192122107;1065,2187572899993;589,7190717965505;398,4077835582639;2051,3989413200215;950,931992359333;1056,2640345822597;944,0986443216652;1386,0721852528623;
30;671,2109983077708;670,9167722279708;1452,1131621383815;542,4674188510867;471,3022343844036;2329,4340236066078;1134,7939040360138;995,8318052242694;1050,2403863848886;1134,8927792902068;
31;784,1343114728361;521,0890548147099;468,5771700277505;200,06676017581594;310,9921728361778;2381,056916404331;948,2717668205246;993,2329591176208;899,2619824786839;1315,5090208896172;
32;839,7992277995545;602,5429030847126;990,567765297249;533,4854606389972;272,09188520811813;2027,333897597834;939,6218963239653;1007,4628124562241;829,735896133775;1309,3296878068004;
33;463,1444280120645;612,0287526106872;850,042733621895;541,6983236275901;180,1561491612988;2040,0059568249521;826,9694971955755;868,4848763888021;910,404168023636;901,2804347652327;
34;789,2496624420974;89,10505985444888;1012,2734189407147;574,0559559737312;670,9470307977981;2231,143755070254;957,7465217559047;694,6913252039808;969,1870183671685;1196,2610953053627;
35;836,8625207567602;494,32963740782543;951,0949352883604;471,767398983422;489,8580988528756;2038,3683834078083;929,6057868162056;1001,387322745551;1072,8653359858931;1273,6467312057848;
36;756,4930879823219;391,15524048503994;653,361503538461;153,06091262216887;393,7502872263849;1738,7952377488336;998,7227103432392;1034,1210558635148;984,7378490236638;1273,200584621754;
37;557,0398984877688;542,7310556564535;901,3732835597921;137,17811258079837;455,8301459317777;2395,7961782687703;1022,2606608193564;885,0687722134289;1001,5332974618664;970,2572016794729;
38;904,9854268835261;462,52168528661014;862,7194067293467;624,0063735368708;508,37560093197226;2355,105767343066;928,2522057630667;890,3918871539513;790,9632267365355;1263,6231847595886;
39;994,6474786224421;249,91519969871206;806,1282649311511;424,0193640060352;400,0392269599024;2267,1625040263943;821,2898613411348;929,9679739647681;909,6475179194204;1209,2383086334826;
40;425,7782801966787;368,6341793831607;651,9924822171142;484,80477009980905;425,0016340696866;1988,6651604130634;913,6253836147671;932,9763282226968;1030,3050934784728;1041,352755425717;






============================================================================
Função: Ackley
============================================================================
parameter;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
meanNFE;100320;100320;100320;100320;100320;100320;100320;100320;100320;100320;
meanFX;0,39437770532567545;0,38121692214664354;0,8988502934289005;0,42311237937776164;0,7197322798197129;20,411695321893074;19,649471025403052;19,88648058875477;19,614718620479792;19,809243396256637;
medianFX;0,0043690145348946885;0,004678803159357869;0,007357544710167474;0,004260967568406215;0,11787364407661016;20,444013924026812;19,67635142151013;19,824664866151114;19,66253914582986;19,845351199718362;
sdFX;0,742943668552059;0,7125143452742833;3,2579383485008826;0,7429343164739978;0,8097267621525989;0,14894868322347682;0,1757253855681872;0,3125250878510074;0,1861520482780328;0,1676619391340951;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
5;21,036076911563015;21,036076911563015;21,036076911563015;21,036076911563015;21,036076911563015;21,036076911563015;21,036076911563015;21,036076911563015;21,036076911563015;21,036076911563015;
50;20,998157949713367;20,998157949713367;20,998157949713367;20,998157949713367;20,998157949713367;20,998157949713367;20,998157949713367;20,998157949713367;20,998157949713367;20,998157949713367;
100;20,979097188037546;20,979097188037546;20,979097188037546;20,979097188037546;20,979097188037546;20,979097188037546;20,979097188037546;20,979097188037546;20,979097188037546;20,979097188037546;
500;20,935230517963856;20,94772536457053;20,956682200508002;20,930822044030027;20,946302626094933;20,92191766882862;20,923279108194446;20,938766765763823;20,93410827672743;20,928008670063363;
1000;20,829338983621426;20,901391805703867;20,948683294870513;20,821247205910893;20,88434170852533;20,843285002347045;20,860360204120507;20,885005018285376;20,85302629078241;20,872359325639618;
1500;20,70367639939659;20,81330357188678;20,9188102226089;20,669513238348472;20,816357727458076;20,763161510494974;20,805273670243103;20,846180846455177;20,76873222003197;20,81483889025686;
2000;20,541516808163216;20,686881442450844;20,889890799359037;20,50534431355474;20,69379124262622;20,700291860573106;20,75663549915141;20,825688114124382;20,68843086009725;20,759990022645614;
2500;20,359900414521043;20,520696068829256;20,84401308918701;20,300487650172432;20,525679801378917;20,652044392161166;20,710225363869007;20,785337919322863;20,617169535853463;20,691377656064578;
3000;20,17097567903467;20,337697137393075;20,78405786553951;20,097578448109637;20,33650528843165;20,6329001869792;20,661483799211858;20,751054366407963;20,562141587758425;20,621170193683803;
3500;19,96023650370806;20,130854531060102;20,714230620964464;19,869515921561966;20,130525944624836;20,613573086801072;20,61364435710712;20,729891342578703;20,513184684258256;20,550942655611095;
4000;19,72512285584174;19,90024740162742;20,628743898521602;19,632328744814323;19,891074659399493;20,59461311947556;20,559542945548483;20,69800116205562;20,455852933993064;20,496027574120042;
4500;19,467662632551097;19,646136995686213;20,527134905920644;19,363890750176648;19,63204293577545;20,578392438854543;20,490569036052328;20,677408476245894;20,406453679599387;20,440754526731162;
5000;19,189818890514555;19,381286252097013;20,396046165465513;19,046522457215048;19,35318062942324;20,57683977224711;20,439305413405172;20,660523838325577;20,358153819066736;20,39820488770609;
6000;18,548827619441866;18,752466678312853;20,060265076821057;18,371744264371664;18,89604045114304;20,57177875122608;20,38324109651678;20,617594210637893;20,288139769210062;20,323305113016296;
7000;17,815663533524823;18,03830190582074;19,67483030700509;17,597401316682337;18,508227118204253;20,565532679737792;20,307895466847256;20,598337984918075;20,251817616763375;20,27977980030003;
8000;17,032023044213364;17,241007667384263;19,232811589341743;16,769202368828264;18,02852891325515;20,559644356784254;20,252737593677757;20,58487369052664;20,204643963872787;20,235972277716705;
9000;16,193707629096473;16,39000765365062;18,72391874076542;15,916412789750044;17,288195649209563;20,552195109922174;20,19736405409602;20,580679107876087;20,179176630823616;20,221129668320145;
10000;15,383958246524816;15,520066372631044;18,13626275318373;15,075311015966363;16,436754872226487;20,54978595640515;20,133825944361703;20,569431915728735;20,153875113158016;20,210439642103566;
12000;13,863551660555819;13,894339296394772;16,86086720964159;13,448811844129143;15,043682516509586;20,54278520053343;20,087151957482742;20,53780639872156;20,095708026242036;20,189467473908408;
14000;12,330377666281192;12,2695061774149;15,355926844618546;11,906535532817447;13,811826185748563;20,52535408998235;20,032509619404856;20,509545803250447;20,027113190291875;20,170503680349732;
16000;11,112968931155393;10,987276183752792;14,150708108645498;10,631304325050351;12,676861072404051;20,51960810996011;20,01012121806937;20,47688552768526;20,007988724273158;20,157293487782848;
18000;9,941950514266281;9,75969627773308;12,92055823736319;9,467515599781581;11,468001711843652;20,517029277676848;19,98472159727857;20,441879508934097;19,969323923747634;20,13425110312311;
20000;8,893779310553517;8,637226840301597;11,694386873183376;8,422081229712521;10,3901814865361;20,505501601623827;19,942163432482904;20,418072024066454;19,959383160467105;20,118524255623253;
25000;6,606970383857446;6,346096366756539;9,12261693754234;6,188089162460221;8,172536358124761;20,492400547323623;19,887080028905228;20,366971064932528;19,88951871668585;20,069312496140633;
30000;4,972989782062198;4,760785990122402;7,1736526089627715;4,634199457716136;6,6167937858515415;20,4882069805117;19,848325901551313;20,288894087562305;19,856151658041455;20,024149375277624;
35000;3,8521311758471652;3,692941035293349;5,768364390921191;3,5936667512268214;5,274573629537401;20,483498813241823;19,81748741666305;20,26525797320793;19,824694157896456;19,988381903604697;
40000;2,8451416757821755;2,7585443174390547;4,597293060674813;2,685790400075742;4,183668238441796;20,48184053969488;19,792516478384435;20,230858206135597;19,80923031269716;19,963023492813356;
45000;2,0901705367277517;2,033140514438697;3,6629442860536456;1,967986071809117;3,4501351401234985;20,475384519105354;19,77658547839808;20,196420683836834;19,779688467382964;19,93089060793432;
50000;1,452409747338888;1,443918214481735;2,832611028058701;1,3869090739247776;2,758592441490739;20,474641426875692;19,76683718937545;20,14558126541421;19,757631855787615;19,92171424726552;
55000;1,034998422941657;1,0019829595899916;2,137431436143845;0,9739163518622332;2,2684062182487543;20,474641426875692;19,760890164745486;20,128578922188538;19,74216441168253;19,911936383741285;
60000;0,7422276895463393;0,6945981945110804;1,6076873073818418;0,6765869369124861;1,7780699302765783;20,470720965770134;19,733282188063743;20,095332396088214;19,71925054378159;19,89893209870567;
65000;0,5891178652151652;0,5161440891829993;1,293486348887138;0,5636013620013319;1,3695828228745017;20,463265280924823;19,72646653652121;20,067593500232167;19,696298875778197;19,885971260305187;
70000;0,5090752898537667;0,45419868851622336;1,1385053043838216;0,4889236810964402;1,1270685033763126;20,46148083415811;19,71209552779451;20,05252105921418;19,683624583297867;19,866472866955323;
75000;0,4464938490019155;0,42064630863011726;1,0408359087830192;0,45833307764734005;0,9703148995650454;20,449687588232806;19,705986070260305;19,995999350738813;19,66145443851985;19,856002800203477;
80000;0,42141823140450835;0,40320852706175375;0,9844009036065835;0,44313910433847903;0,8719062036093856;20,449687588232806;19,682459245795105;19,956030821831202;19,65418088152961;19,85306811313078;
85000;0,4090967103478464;0,3932424656984418;0,9373920976708323;0,43447104144505466;0,8019987433014866;20,44334994168296;19,67288773549486;19,94194996548663;19,65239428088178;19,824299971465567;
90000;0,40233349629394854;0,38766393933486726;0,9154640037410342;0,42813400004432856;0,7693862998217187;20,428409527922852;19,66169690974942;19,90682603284097;19,639716331394638;19,81589140925624;
95000;0,398258685044957;0,3834585993220019;0,9050548531309313;0,42502308559945456;0,7393941616923214;20,41441954226382;19,66009382548677;19,890912523945737;19,620187521562;19,809243396256637;
100000;0,39441471717880033;0,38123494442703115;0,8989471293884488;0,42313630101118943;0,7199765854358121;20,411695321893074;19,651398903855714;19,888341992809725;19,614718620479792;19,809243396256637;

==========================================================
===> Melhores f(x) para cada execução:
execucao;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
1;0,006079866545363188;0,004678803159357869;0,010657446034681328;0,003799474734588415;0,10822165158637631;20,434612954732593;19,730941144681605;20,154735295101368;19,918488188738205;19,682187477422712;
2;1,646455367358481;1,646455367358481;20,506441777094658;1,6463938324521799;1,5293870115102557;19,966046248126396;19,63848395601813;19,548583636398703;19,30928079807415;19,757050033132302;
3;1,8997552007168927;1,6465368367719364;0,009277790002180097;1,8997552007168927;2,0462436281302807;20,199290054653602;19,605262872400722;19,647929988494347;19,92079374262596;19,570077116601393;
4;0,003799474734588415;0,003799474734588415;0,004678803159357869;0,005063666531277988;0,08435614566834104;20,358513566344307;19,85506343775142;20,143573759615478;19,36904417818841;19,924561217241553;
5;0,0018422427591282542;0,0018422427591282542;0,0018422427591282542;0,0018422427591282542;0,12025159778213279;20,555752544577;19,394603895553193;19,674605414235703;19,173527635080905;19,739987123323786;
6;0,018411156856181776;0,0066760980641085155;0,007357544710167474;0,0046788029609246;0,04937950878508346;20,566810177222322;19,6606192026498;20,490196660263948;19,642003274750326;19,87864920739411;
7;0,0035471763658421196;0,003799474734588415;0,003799474734588415;0,004260967568406215;0,1081750037673217;20,51269371332865;19,64910309505518;19,571862941804746;19,69986993029216;19,91676701659717;
8;1,8997563794058756;1,9842628462242509;1,8997575115686978;1,8997563794058756;1,7795644706886478;20,07268713853164;19,741478031358206;19,62743425342127;19,541156479583957;19,43245291862352;
9;0,0064585851018073015;0,0058415614465161525;0,012345592895439239;0,0058415614465161525;0,09419467462759457;20,54230840358453;19,87859293827729;19,80038998446055;19,72660973711421;19,424312394512988;
10;0,0024767432856656058;0,003132240873735981;0,002074951645681722;0,002074951645681722;0,03393259169728324;20,55442238067498;19,740952590780477;20,485941548096143;19,357044289004698;19,97807939223491;
11;0,0032762085009458985;1,7780354483746024;0,004474558729842926;0,0035471763658421196;1,7814950026169711;20,37808752691542;19,14542019583116;19,824664866151114;19,693393481869848;19,33109101364226;
12;0,019309755563917008;0,004777791890422378;0,0041502251570300075;0,003919747742624935;1,9015385773432314;20,418380967529146;19,77764196345494;19,855215141711245;19,62922313537585;19,86128344118104;
13;1,7780267050510936;1,7780267050510936;1,7780267050510936;1,7250793654071792;1,351361972255745;20,403475157662086;19,778319126622847;20,417261520139856;19,717757262711963;19,917236276310412;
14;0,002074951645681722;0,003132240873735981;0,008847790588486504;0,0018422427591282542;0,05666215227373783;20,568875261898885;19,646176892098172;20,002499999388846;19,715240810835382;19,71827754545047;
15;2,2113886653105865;1,6462877633991297;1,6465181998114211;2,0133259622320168;1,782272661922061;20,452893732541188;19,77633983632116;20,008280622909794;19,402044243212174;19,932531702486305;
16;0,007357545107019803;0,007486864822102035;1,341107539278859;0,006956173482400629;0,08239516097052402;20,35120504338498;19,202438414796678;19,88472691862944;19,85383089469442;19,844523412443117;
17;0,0043690145348946885;0,0036754150363513816;1,5018858502004697;0,003919747742624935;0,040080912260542334;20,233253785083537;19,747096248833415;19,785272402475478;19,856813205900565;19,92796200491773;
18;0,0018422427591282542;0,0018422427591282542;0,0022845021664927856;0,0018422427591282542;0,0358848524415194;20,30543928099717;19,849003438675634;19,695472011224094;19,578323137707272;19,945095978628117;
19;0,0018422427591282542;0,0018422427591282542;0,0018422427591282542;0,0022845021664927856;0,02995615764544013;20,3231267539177;19,39028249600674;19,70368322056233;19,73623553138631;19,845351199718362;
20;0,0024767432856656058;0,003132240873735981;0,002823065059576635;0,0036754150363513816;0,04320621215385856;20,313920918221225;19,763143537949933;19,50258252879163;19,763005853300502;19,98722774122784;
21;0,0041502251570300075;0,003919747742624935;0,007159488165058292;0,003919747742624935;0,212290318331398;20,303457785577457;19,682659585367613;19,901290611277997;19,649723547385456;19,821164064461975;
22;0,0045777709108349995;0,006887154484850555;0,007801417352510498;0,004150225157026455;0,06765719202949683;20,513814983775035;19,74109372432156;19,32561817481215;19,606282135540425;19,85059575775438;
23;0,006309667708578104;0,006309667708578104;0,14264488220942795;1,341079648960097;1,6537041099721996;20,537593327655244;19,162722231029797;20,16092392047075;19,526188475399426;19,873511546572743;
24;0,003132240873735981;0,0028230650595801876;0,0036754150363513816;0,003132240873735981;0,24597411995174667;20,389003772694107;19,62622431977724;20,19644510692028;19,09603599239067;19,91460742241663;
25;1,8598244062128693;0,003919747742624935;0,005677449589946093;0,004369014336457866;0,024962992473575696;20,435252345712595;19,57168807733052;19,72067955069523;19,799680461982355;19,57342583095219;
26;0,0046788030601412345;0,004874859778187357;0,0054224861411960035;0,0042609674691895805;1,3469624689180435;20,33462194682556;19,66413310960582;20,234054419756333;19,66253914582986;19,90144295477397;
27;0,002074951645681722;0,0028230650595801876;0,0028230650595801876;0,0018422427591282542;1,6482774920722782;20,51755291329613;19,55018838110076;19,664336220930572;19,42995128812418;20,0671556060106;
28;0,006384534523228069;0,006956173085544748;0,008847790985317516;1,646394423895945;0,1080653608179567;20,599212378742454;19,747792031687304;20,121794319578324;19,427026477602027;20,03483218782293;
29;0,0036754150363513816;0,0036754150363513816;0,003919747742624935;0,0036754150363513816;0,051854535872362106;20,444013924026812;19,669435573237998;20,391377291708938;19,563424232406767;19,746755108506584;
30;0,004260967568406215;0,007984613695978027;0,009225048092783794;0,005760058707377169;0,041030501849057543;20,174894308454117;19,620208556916033;19,631647188969946;19,69518256037838;19,867787821740716;
31;1,3410946651717524;1,3410946651717524;1,6481897036449418;1,6464015003481691;2,222709123463691;20,21910452542595;19,74910722040222;20,30338907111531;19,69667755523014;19,816173458390573;
32;0,0036754150363513816;0,0041502251570300075;0,0036754150363513816;0,0036754150363513816;0,05885407000175036;20,480213652017188;19,613216622456388;19,64774088548907;19,567885222418802;19,948296977481828;
33;0,0032762085009458985;0,0026554112793419904;0,00979087227650055;0,004260967568406215;0,11787364407661016;20,292891968926195;19,67635142151013;19,80565290129236;19,69497192030185;19,83227888082011;
34;0,006747137650794599;0,008397635215835919;1,6465540309300337;0,007159486875284671;1,6949380910110285;20,460822712299578;19,877754356950362;19,774115291499438;19,718779039850755;19,845009202792458;
35;1,646261491946099;1,646261491946099;1,8997691084550254;1,6462534011700924;1,3428794729282707;20,566496053720446;19,63242836957292;19,84420538197165;19,75888479319832;19,819725788081175;
36;0,0035471763658421196;0,0035471763658421196;0,005063666432061353;0,0035471763658421196;1,5080367637281782;20,585476391678537;19,80684448933335;19,825031717413093;19,457797761700377;19,778489672192727;
37;0,003919747742624935;0,004369014435678054;0,007024556023726092;0,00515559720900427;1,9015216764135623;20,48239925068491;19,744021404482673;19,62037563339502;19,710154175421746;19,55054646906178;
38;0,0018422427591282542;0,0018422427591282542;0,0018422427591282542;0,0018422427591282542;0,07599908321108018;20,513223326291698;19,644947645535506;20,43933574541143;19,547923197041204;19,984108247500053;
39;1,341092308949552;1,6464470534451685;1,7780354398515925;1,341079648960097;1,3440772330171633;20,515853848999136;19,690129339193934;19,36199489249979;19,618587789516294;19,810327432609217;
40;0,004036568559182996;0,004474558729842926;0,006676097964895433;0,006676097964895433;0,06306299652211678;20,59011784899267;19,536931241193237;19,66430251110704;19,75736323702539;19,718797207232413;






============================================================================
Função: Beale
============================================================================
parameter;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
meanNFE;100022;100022;100022;100022;100022;100022;100022;100022;100022;100022;
meanFX;0,0008279781812639714;0,00010979061632408814;0,0011562660336139653;0,0001658896261741754;6,101292481080346E-05;0,28011483369402207;1,2523927002790627;1,1464872265768193;1,167057907405746;2,6435190542582824E-05;
medianFX;0,000425808772885543;2,315035230701467E-05;0,0007884497969945088;9,242884663855994E-05;7,475136007207091E-06;0,000932707646909183;0,7011988189608955;0,6996694145474307;0,6786293219105195;1,1939411157068087E-05;
sdFX;0,0011190806638362635;0,0002840149334099777;0,0015583842175878756;0,0003789570702244188;0,00010447663352500402;0,5203343268597003;1,2208926553779598;1,3703158086347895;1,8681913137614523;4,6888233075926895E-05;
==========================================================
===> f(x) médio para cada NFE:
NFE;AGEO1;AGEO2;AGEO3;AGEO4;AGEO9;AGEO1var;AGEO2var;AGEO3var;AGEO4var;AGEO9var;
5;711,6119082015646;711,6119082015646;711,6119082015646;711,6119082015646;711,6119082015646;711,6119082015646;711,6119082015646;711,6119082015646;711,6119082015646;711,6119082015646;
50;6,409624168470413;6,390252031191546;10,027506560801871;6,501600208802598;9,151011188593717;8,407032057561873;6,895149860777854;8,742476308070605;7,83989283983819;8,88769793106591;
100;3,5448179652755245;3,0406257959286895;3,4200526678372163;2,340774637629187;3,5660387375421854;2,9950979313421286;2,750477955177886;2,6022368201353534;1,9105157667050912;3,1601393608510615;
500;1,1308305329388941;0,6986370007638254;1,1029496109526964;0,7773404020462873;0,8813592532791634;0,9156855687120069;1,2523927002790627;1,1514431330669677;1,167057907405746;1,1118837947774212;
1000;0,642756779570808;0,5752487124241435;0,7217898835676346;0,6404291844010719;0,606827771562797;0,5777067509727575;1,2523927002790627;1,1476275164807315;1,167057907405746;0,5172916444115102;
1500;0,3995906017516249;0,45147593890811477;0,5164435348193293;0,5429615651953071;0,38192531579061806;0,4482833400391901;1,2523927002790627;1,1467818359715887;1,167057907405746;0,2984861227818724;
2000;0,32465237916178413;0,2897626910968682;0,36525699189518845;0,5260017036959825;0,3189685019496487;0,3722351850607729;1,2523927002790627;1,14678176851986;1,167057907405746;0,2769492518773564;
