




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Griewangk
============================================================================
parameter;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
7000;0,017762387090574896;0,02204245368603867;0,015151533282580763;0,01888778455697231;0,026135632283930392;0,01655756461312886;0,04488049789390213;0,03953812691911008;0,05554462376302682;0,03984032907635302;0,07631060262163834;0,13715946656896752;
8000;0,014817001838895531;0,020802215361448738;0,014515868758882913;0,018859700181065125;0,023463942806309913;0,015625621293501667;0,01772646722133386;0,010353685285844941;0,03616291823461009;0,03444598619981243;0,07251285204947523;0,10543266427229299;
9000;0,010931315972864793;0,01763632670835947;0,013319438339327246;0,012613941267686536;0,01934756009858823;0,011259762225589985;0,008355909684046314;0,005987639806851454;0,035114551395862545;0,032409883372818846;0,04474250915211956;0,10442159249742566;
10000;0,008316009748338214;0,01303779284603802;0,011935390692886856;0,010701129386548908;0,014151877818473886;0,011259762225589985;0,008330305831665653;0,004964207910919786;0,03172663533582268;0,030037023390343684;0,04435878478735424;0,08548041856115024;
12000;0,00760168072805241;0,011105351698322264;0,009994344577618459;0,006600543692351914;0,010480903118932556;0,008529162138871641;0,0060631581484961615;0,0035028932458689246;0,027845484585024404;0,028355360889430494;0,044142718203775695;0,05931102519632189;
14000;0,007073103810483513;0,008433649756825954;0,007644215741201308;0,005283461564471278;0,005824841058648038;0,007665361623720183;0,004616733191346268;0,003213772901029216;0,012092771384410153;0,026588820404047305;0,042905533330276406;0,05776580965753129;
16000;0,005532789613704582;0,00721448798995937;0,006676057421771574;0,004326037082877076;0,005382255291898476;0,0066558020348485725;0,0034130419045252966;0,0017394181281376194;0,006207906221746944;0,005075270979337307;0,04189957660201504;0,05545195902166882;
18000;0,004275661123489574;0,006444817041984527;0,00494765195734412;0,004208535749117855;0,004894126039645628;0,005627104406346186;0,0032113983667909044;0,0014264705548740035;0,005244381621485441;0,004500381364875283;0,030255288433127983;0,048904808416710854;
20000;0,0035216152746405252;0,006019429779271116;0,0041159540905400605;0,003739972115951474;0,004311166104735301;0,005278268127542593;0,0031526099613150746;0,0013906015250025972;0,004392164808412005;0,004062523086703556;0,011646551540315684;0,026275018275280282;
25000;0,0023255536761821864;0,003822174747260094;0,003843106976135957;0,0027226657567925726;0,00311071237480784;0,004978958390035277;0,0018050228056736594;0,0009750294681120604;0,0031099524870532433;0,003679346172347756;0,003267278214220862;0,01925812919964611;
30000;0,0015251537946963988;0,003646024764397349;0,003344186936048893;0,0019412411589708124;0,002976656394127317;0,0034794669430785476;0,001512228112822259;0,0008053308658572018;0,0024700733300660263;0,0027278747664071117;0,002497682848137579;0,01908075684226035;
35000;0,0012544827107326335;0,0026261414949743044;0,003082962993386482;0,0018776781272386357;0,0020209249886469463;0,0020184026114784728;0,0014013914819231243;0,0006921228254600824;0,002142033427358541;0,002583321622710263;0,0017083518064460851;0,0030712313857213388;
40000;0,0011807638882082726;0,002413579323862345;0,0030509464059738697;0,001652778566155977;0,0015135201818862844;0,0017117479379762971;0,001335959299500585;0,0005938564438732418;0,002134532360842109;0,0025383536727143453;0,0009115094680552489;0,0027964244625238725;
45000;0,0011807638882082726;0,0022593320826711084;0,0026261451326969826;0,00081599631472122;0,0012877851725898628;0,0016359982352130455;0,0012323617718684678;0,00046295303772886945;0,0008252011164943375;0,001561342068153671;0,0007887169165693222;0,0022312724327827023;
50000;0,0010258848850956284;0,0021273856455435113;0,0019928290042910955;0,0007234536478103656;0,0012199051526043234;0,0014993659257067611;0,0007599675567599382;0,00041695570036119476;0,0007900765346919717;0,001275827744086606;0,0007887169165693222;0,0014649265917472903;
55000;0,000878272939522021;0,001988821090751642;0,001507493075433619;0,0007203813316330641;0,001077271500707672;0,0012807988691088698;0,0007380657168985256;0,0003656171790781843;0,0006564009810051637;0,0011964524573644946;0,0007265836863192141;0,0014648832786263101;
60000;0,0008576874322432833;0,001980343849656384;0,0014724597363986358;0,0007039294519501012;0,0010037678877770045;0,0011100572013187271;0,0006587516570223804;0,0003198709540056436;0,000602112200044582;0,001084653198060237;0,0006193195281123298;0,0011899778450968563;
65000;0,0008457497185821469;0,0015024170186516445;0,0012279508231306114;0,0005540937587746684;0,0010037678877770045;0,0010662226898261865;0,0006294871117418208;0,0003198709540056436;0,000602112200044582;0,0009263573697756364;0,0006193195281123298;0,0007542077975496776;
70000;0,0008384922319066214;0,0014168575511915554;0,0010290216898839646;0,0005304206569765577;0,0007853221427234466;0,0009539624553836427;0,0005471115364480149;0,0003147209723862928;0,0005956149923790513;0,0008887074515798889;0,0006193195281123298;0,0006785895718624903;
75000;0,0008210738018882511;0,0012744535420332176;0,0010290216898839646;0,00036274514781799643;0,0006783250279732486;0,0009539624553836427;0,0004922756239127476;0,0002938007734301857;0,00047641494118871977;0,0008187544510591549;0,0006179403435190914;0,0006785895718624903;
80000;0,0008210738018882511;0,0008600219202203497;0,0008903704158041613;0,00036274514781799643;0,0006783250279732486;0,0009201109486409402;0,00046814202248178315;0,00024285429832607796;0,0004571454349987494;0,0005919211351451591;0,000454747115716972;0,0005626589286585295;
85000;0,0008210738018882511;0,0007328791932909453;0,0008767707104734704;0,00030303637393609706;0,0006762723665241032;0,0007385084560678682;0,0004194887840720051;0,00020043806600655335;0,00041263288465415827;0,000574353743994663;0,000454747115716972;0,0005358090970731927;
90000;0,0008210738018882511;0,0006753013629170305;0,0008551097021445416;0,00029939961286467627;0,0006485935416074592;0,0006270771997506333;0,00036651712768842425;0,00017339040896710293;0,00034640418899306086;0,000574353743994663;0,00043418967793958134;0,0005358090970731927;
95000;0,0008210738018882511;0,0006697092927476967;0,0008451498593040798;0,0002554906622553671;0,0005399603549557249;0,0005814755693291686;0,0002893758037368958;0,00016816426242255233;0,0002958417238789211;0,000574353743994663;0,0003906935998427253;0,0005004020484192533;
100000;0,0007872812663294623;0,0006546003452945086;0,0007247083384402331;0,0002554906622553671;0,0004428289541622952;0,0004823159748769001;0,0002749755783018293;0,00016816426242255233;0,0002848096049686558;0,000574353743994663;0,0003906935998427253;0,0005004020484192533;



Execution Time: 2365644 ms
