




============================================================================
============================================================================
O que irá executar a seguir: executar_algoritmos
============================================================================
============================================================================













============================================================================
Função: Griewangk
============================================================================
parameter;AGEO1var_1;AGEO1var_3;AGEO1var_5;AGEO1var_7;AGEO1var_9;AGEO1var_11;AGEO2var_1;AGEO2var_3;AGEO2var_5;AGEO2var_7;AGEO2var_9;AGEO2var_11;
7000;25,389101488487583;1,2919282129716576;0,6691025911925966;2,1498876863211573;0,5493520465987204;1,0400370758687039;4,289451706607613;0,24912054560076777;0,07133377904836831;0,1646284353794628;0,14593607838000736;0,16014708472982503;
8000;24,662798871238362;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;3,9562866823013594;0,20810937890262476;0,06743665502900247;0,1330254401374233;0,13846020446434787;0,12118218102401282;
9000;23,70192145166645;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;3,4692672096061425;0,1943901467395498;0,06374178941877769;0,10615772953588519;0,12040269317846401;0,12050181381436177;
10000;22,748998564096137;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;3,079633722330567;0,17460701643605922;0,0570958006105843;0,0892757954248032;0,09989345074571146;0,12050181381436177;
12000;21,84220192393443;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;2,6302810784236743;0,15241603762133632;0,04225308647642853;0,06958394521579221;0,09681951725814814;0,10377336692885512;
14000;21,096823886194215;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;2,4366964334567256;0,1383392769735278;0,04152229981951424;0,06120142920308234;0,08563891643953146;0,08989246835952708;
16000;19,39502902731523;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;2,1601940625941087;0,13328259738462228;0,023718411084694337;0,03743071955717694;0,08479618013037124;0,08989246835952708;
18000;18,88182032176002;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;2,1601940625941087;0,1210012604634059;0,023718411084694337;0,03174160706209547;0,06943979150579443;0,07461738098006725;
20000;18,798177210771932;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;2,098965763497477;0,11358814774079866;0,022908250813151863;0,029674325690112847;0,05856882104087484;0,0698325321636575;
25000;16,789692285611423;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,8962535635711455;0,1068633711851069;0,018421704160428425;0,017422585598438674;0,042193155650911654;0,047981855953280854;
30000;16,454398754350652;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,8241514934381344;0,09597806271928312;0,015609205212396933;0,015672908972422395;0,036891219406091275;0,031229143295248087;
35000;15,937559401426096;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,6912392906591645;0,09078293583869693;0,014629878068323316;0,014655793742456891;0,034057354205968796;0,031229143295248087;
40000;15,937559401426096;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,6541850490846715;0,08182872724646732;0,012435541236546959;0,013736516714492426;0,028777826318252927;0,024084992258642714;
45000;14,987616261084382;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,6541850490846715;0,07394133499102833;0,011725479391116282;0,013080121803539435;0,028777826318252927;0,021289084283254992;
50000;14,78145740065057;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,5840480789806444;0,06907972255823963;0,01044568551993581;0,012400617866804017;0,02570331560057769;0,01918581622237182;
55000;14,551305577615185;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,5312250302469717;0,06758291477295655;0,010232791468611547;0,0123006265562789;0,025232062465889844;0,018268266885766268;
60000;13,72663760246896;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,4979907351436765;0,06551118915448602;0,010019041873840865;0,011839533281300314;0,01917138755024212;0,01751338187529058;
65000;12,640275670830254;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,4590265123486768;0,06255155510070384;0,008504148378705964;0,011118107006112703;0,018893606769515164;0,016658875662711223;
70000;12,640275670830254;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,434818045544623;0,0601463125377232;0,00807873670771319;0,011108294136129404;0,017571800058579657;0,016658875662711223;
75000;12,137002561379045;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,4347390531389392;0,05732113507890002;0,008064223750752043;0,011056407941392739;0,01541209203881829;0,014552235711629688;
80000;12,130300128119357;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,4203057882263268;0,05623522106141278;0,007311028829266145;0,010139696922843484;0,01506185732564356;0,011938303370325525;
85000;11,987628459322243;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,3835899733580856;0,05339885710817153;0,006994698703197255;0,00890205892556802;0,014642637883432985;0,011266705299134346;
90000;11,987628459322243;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,3477241606163564;0,05131704158821083;0,0068622484613889015;0,00890205892556802;0,013522495382058141;0,011266705299134346;
95000;11,987628459322243;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,3158621058061588;0,04786031512793687;0,006475072945847252;0,00890205892556802;0,012954734274341429;0,011266705299134346;
100000;11,987628459322243;1,2919282129716576;0,6691025911925966;1,1413464922498686;0,5493520465987204;1,0400370758687039;1,3089499915754166;0,04536377419356142;0,0062699808466727845;0,0079478850493873;0,01260373445429372;0,011266705299134346;











============================================================================
Função: Rastringin
============================================================================
